0,1,2,3,4,5
-1196.014553690506,-1196.014553690506,-1196.014553690506,-1196.014553690506,-1196.014553690506,-1196.014553690506
-1203.2200366540296,-1203.2200366540296,-1203.2200366540296,-1203.2200366540296,-1203.2200366540296,-1203.2200366540296
-1209.4767147129405,-1209.4767147129405,-1209.4767147129405,-1209.4767147129405,-1209.4767147129405,-1209.4767147129405
-1214.7727109991483,-1214.7727109991483,-1214.7727109991483,-1214.7727109991483,-1214.7727109991483,-1214.7727109991483
-1219.098803379069,-1219.098803379069,-1219.098803379069,-1219.098803379069,-1219.098803379069,-1219.098803379069
-1222.4484441964382,-1222.4484441964382,-1222.4484441964382,-1222.4484441964382,-1222.4484441964382,-1222.4484441964382
-1224.817771083612,-1224.817771083612,-1224.817771083612,-1224.817771083612,-1224.817771083612,-1224.817771083612
-1226.2056088213938,-1226.2056088213938,-1226.2056088213938,-1226.2056088213938,-1226.2056088213938,-1226.2056088213938
-1226.6134622586537,-1226.6134622586537,-1226.6134622586537,-1226.6134622586537,-1226.6134622586537,-1226.6134622586537
-1226.045500334165,-1226.045500334165,-1226.045500334165,-1226.045500334165,-1226.045500334165,-1226.045500334165
-1224.5085312740796,-1224.5085312740796,-1224.5085312740796,-1224.5085312740796,-1224.5085312740796,-1224.5085312740796
-1222.0119690691504,-1222.0119690691504,-1222.0119690691504,-1222.0119690691504,-1222.0119690691504,-1222.0119690691504
-1218.5677913660998,-1218.5677913660998,-1218.5677913660998,-1218.5677913660998,-1218.5677913660998,-1218.5677913660998
-1214.1904889373266,-1214.1904889373266,-1214.1904889373266,-1214.1904889373266,-1214.1904889373266,-1214.1904889373266
-1208.8970069223078,-1208.8970069223078,-1208.8970069223078,-1208.8970069223078,-1208.8970069223078,-1208.8970069223078
-1202.7066780625232,-1202.7066780625232,-1202.7066780625232,-1202.7066780625232,-1202.7066780625232,-1202.7066780625232
-1195.6411481793584,-1195.6411481793584,-1195.6411481793584,-1195.6411481793584,-1195.6411481793584,-1195.6411481793584
-1187.724294171184,-1187.724294171184,-1187.724294171184,-1187.724294171184,-1187.724294171184,-1187.724294171184
-1178.9821348315197,-1178.9821348315197,-1178.9821348315197,-1178.9821348315197,-1178.9821348315197,-1178.9821348315197
-1169.4427348148151,-1169.4427348148151,-1169.4427348148151,-1169.4427348148151,-1169.4427348148151,-1169.4427348148151
-1159.136102099823,-1159.136102099823,-1159.136102099823,-1159.136102099823,-1159.136102099823,-1159.136102099823
-1148.0940793226985,-1148.0940793226985,-1148.0940793226985,-1148.0940793226985,-1148.0940793226985,-1148.0940793226985
-1136.350229372792,-1136.350229372792,-1136.350229372792,-1136.350229372792,-1136.350229372792,-1136.350229372792
-1123.939715663499,-1123.939715663499,-1123.939715663499,-1123.939715663499,-1123.939715663499,-1123.939715663499
-1110.8991775084564,-1110.8991775084564,-1110.8991775084564,-1110.8991775084564,-1110.8991775084564,-1110.8991775084564
-1097.2666010497428,-1097.2666010497428,-1097.2666010497428,-1097.2666010497428,-1097.2666010497428,-1097.2666010497428
-1083.0811861995035,-1083.0811861995035,-1083.0811861995035,-1083.0811861995035,-1083.0811861995035,-1083.0811861995035
-1068.383210069534,-1068.383210069534,-1068.383210069534,-1068.383210069534,-1068.383210069534,-1068.383210069534
-1053.2138873747567,-1053.2138873747567,-1053.2138873747567,-1053.2138873747567,-1053.2138873747567,-1053.2138873747567
-1037.615228306199,-1037.615228306199,-1037.615228306199,-1037.615228306199,-1037.615228306199,-1037.615228306199
-1021.6298943769691,-1021.6298943769691,-1021.6298943769691,-1021.6298943769691,-1021.6298943769691,-1021.6298943769691
-1005.3010527508181,-1005.3010527508181,-1005.3010527508181,-1005.3010527508181,-1005.3010527508181,-1005.3010527508181
-988.6722295671595,-988.6722295671595,-988.6722295671595,-988.6722295671595,-988.6722295671595,-988.6722295671595
-971.7871627788477,-971.7871627788477,-971.7871627788477,-971.7871627788477,-971.7871627788477,-971.7871627788477
-954.6896550196226,-954.6896550196226,-954.6896550196226,-954.6896550196226,-954.6896550196226,-954.6896550196226
-937.4234270168938,-937.4234270168938,-937.4234270168938,-937.4234270168938,-937.4234270168938,-937.4234270168938
-920.0319720624534,-920.0319720624534,-920.0319720624534,-920.0319720624534,-920.0319720624534,-920.0319720624534
-902.5584120488293,-902.5584120488293,-902.5584120488293,-902.5584120488293,-902.5584120488293,-902.5584120488293
-885.0453555722813,-885.0453555722813,-885.0453555722813,-885.0453555722813,-885.0453555722813,-885.0453555722813
-867.534758594985,-867.534758594985,-867.534758594985,-867.534758594985,-867.534758594985,-867.534758594985
-850.0677881487305,-850.0677881487305,-850.0677881487305,-850.0677881487305,-850.0677881487305,-850.0677881487305
-832.6846895505496,-832.6846895505496,-832.6846895505496,-832.6846895505496,-832.6846895505496,-832.6846895505496
-815.4246575871023,-815.4246575871023,-815.4246575871023,-815.4246575871023,-815.4246575871023,-815.4246575871023
-798.3257121094813,-798.3257121094813,-798.3257121094813,-798.3257121094813,-798.3257121094813,-798.3257121094813
-781.4245784633383,-781.4245784633383,-781.4245784633383,-781.4245784633383,-781.4245784633383,-781.4245784633383
-764.7565731610175,-764.7565731610175,-764.7565731610175,-764.7565731610175,-764.7565731610175,-764.7565731610175
-748.3554951827232,-748.3554951827232,-748.3554951827232,-748.3554951827232,-748.3554951827232,-748.3554951827232
-732.2535232727419,-732.2535232727419,-732.2535232727419,-732.2535232727419,-732.2535232727419,-732.2535232727419
-716.48111957446,-716.48111957446,-716.48111957446,-716.48111957446,-716.48111957446,-716.48111957446
-701.0669399244387,-701.0669399244387,-701.0669399244387,-701.0669399244387,-701.0669399244387,-701.0669399244387
-686.0377511012297,-686.0377511012297,-686.0377511012297,-686.0377511012297,-686.0377511012297,-686.0377511012297
-671.4183552990095,-671.4183552990095,-671.4183552990095,-671.4183552990095,-671.4183552990095,-671.4183552990095
-657.2315220695855,-657.2315220695855,-657.2315220695855,-657.2315220695855,-657.2315220695855,-657.2315220695855
-643.4979279489708,-643.4979279489708,-643.4979279489708,-643.4979279489708,-643.4979279489708,-643.4979279489708
-630.2361039566364,-630.2361039566364,-630.2361039566364,-630.2361039566364,-630.2361039566364,-630.2361039566364
-617.4623911268419,-617.4623911268419,-617.4623911268419,-617.4623911268419,-617.4623911268419,-617.4623911268419
-605.1909042022064,-605.1909042022064,-605.1909042022064,-605.1909042022064,-605.1909042022064,-605.1909042022064
-593.4335035900237,-593.4335035900237,-593.4335035900237,-593.4335035900237,-593.4335035900237,-593.4335035900237
-582.1997756518663,-582.1997756518663,-582.1997756518663,-582.1997756518663,-582.1997756518663,-582.1997756518663
-571.497021366856,-571.497021366856,-571.497021366856,-571.497021366856,-571.497021366856,-571.497021366856
-561.3302533787098,-561.3302533787098,-561.3302533787098,-561.3302533787098,-561.3302533787098,-561.3302533787098
-551.7022014064383,-551.7022014064383,-551.7022014064383,-551.7022014064383,-551.7022014064383,-551.7022014064383
-542.613325968442,-542.613325968442,-542.613325968442,-542.613325968442,-542.613325968442,-542.613325968442
-534.0618403398717,-534.0618403398717,-534.0618403398717,-534.0618403398717,-534.0618403398717,-534.0618403398717
-526.0437406335725,-526.0437406335725,-526.0437406335725,-526.0437406335725,-526.0437406335725,-526.0437406335725
-518.5528438658306,-518.5528438658306,-518.5528438658306,-518.5528438658306,-518.5528438658306,-518.5528438658306
-511.580833839593,-511.580833839593,-511.580833839593,-511.580833839593,-511.580833839593,-511.580833839593
-505.1173146499466,-505.1173146499466,-505.1173146499466,-505.1173146499466,-505.1173146499466,-505.1173146499466
-499.14987158948963,-499.14987158948963,-499.14987158948963,-499.14987158948963,-499.14987158948963,-499.14987158948963
-493.6641392049538,-493.6641392049538,-493.6641392049538,-493.6641392049538,-493.6641392049538,-493.6641392049538
-488.6438762310838,-488.6438762310838,-488.6438762310838,-488.6438762310838,-488.6438762310838,-488.6438762310838
-484.071047103478,-484.071047103478,-484.071047103478,-484.071047103478,-484.071047103478,-484.071047103478
-479.9259097289036,-479.9259097289036,-479.9259097289036,-479.9259097289036,-479.9259097289036,-479.9259097289036
-476.1871091696273,-476.1871091696273,-476.1871091696273,-476.1871091696273,-476.1871091696273,-476.1871091696273
-472.83177687759667,-472.83177687759667,-472.83177687759667,-472.83177687759667,-472.83177687759667,-472.83177687759667
-469.83563509497,-469.83563509497,-469.83563509497,-469.83563509497,-469.83563509497,-469.83563509497
-467.17310601958087,-467.17310601958087,-467.17310601958087,-467.17310601958087,-467.17310601958087,-467.17310601958087
-464.81742531747904,-464.81742531747904,-464.81742531747904,-464.81742531747904,-464.81742531747904,-464.81742531747904
-462.7407595498333,-462.7407595498333,-462.7407595498333,-462.7407595498333,-462.7407595498333,-462.7407595498333
-460.91432706816505,-460.91432706816505,-460.91432706816505,-460.91432706816505,-460.91432706816505,-460.91432706816505
-459.30852192027265,-459.30852192027265,-459.30852192027265,-459.30852192027265,-459.30852192027265,-459.30852192027265
-457.893040299224,-457.893040299224,-457.893040299224,-457.893040299224,-457.893040299224,-457.893040299224
-456.63700905957694,-456.63700905957694,-456.63700905957694,-456.63700905957694,-456.63700905957694,-456.63700905957694
-455.509115818487,-455.509115818487,-455.509115818487,-455.509115818487,-455.509115818487,-455.509115818487
-454.4777401546379,-454.4777401546379,-454.4777401546379,-454.4777401546379,-454.4777401546379,-454.4777401546379
-453.51108541500537,-453.51108541500537,-453.51108541500537,-453.51108541500537,-453.51108541500537,-453.51108541500537
-452.57731063829596,-452.57731063829596,-452.57731063829596,-452.57731063829596,-452.57731063829596,-452.57731063829596
-451.6446621045737,-451.6446621045737,-451.6446621045737,-451.6446621045737,-451.6446621045737,-451.6446621045737
-450.68160402300407,-450.68160402300407,-450.68160402300407,-450.68160402300407,-450.68160402300407,-450.68160402300407
-449.65694787387895,-449.65694787387895,-449.65694787387895,-449.65694787387895,-449.65694787387895,-449.65694787387895
-448.53997992704615,-448.53997992704615,-448.53997992704615,-448.53997992704615,-448.53997992704615,-448.53997992704615
-447.3005864666037,-447.3005864666037,-447.3005864666037,-447.3005864666037,-447.3005864666037,-447.3005864666037
-445.9093762611205,-445.9093762611205,-445.9093762611205,-445.9093762611205,-445.9093762611205,-445.9093762611205
-444.3377998297593,-444.3377998297593,-444.3377998297593,-444.3377998297593,-444.3377998297593,-444.3377998297593
-442.55826506739663,-442.55826506739663,-442.55826506739663,-442.55826506739663,-442.55826506739663,-442.55826506739663
-440.5442488061336,-440.5442488061336,-440.5442488061336,-440.5442488061336,-440.5442488061336,-440.5442488061336
-438.27040390644396,-438.27040390644396,-438.27040390644396,-438.27040390644396,-438.27040390644396,-438.27040390644396
-435.71266148848696,-435.71266148848696,-435.71266148848696,-435.71266148848696,-435.71266148848696,-435.71266148848696
-432.84832793284244,-432.84832793284244,-432.84832793284244,-432.84832793284244,-432.84832793284244,-432.84832793284244
-429.6561762999422,-429.6561762999422,-429.6561762999422,-429.6561762999422,-429.6561762999422,-429.6561762999422
-426.1165318387977,-426.1165318387977,-426.1165318387977,-426.1165318387977,-426.1165318387977,-426.1165318387977
-422.21135127808043,-422.21135127808043,-422.21135127808043,-422.21135127808043,-422.21135127808043,-422.21135127808043
-417.92429561620963,-417.92429561620963,-417.92429561620963,-417.92429561620963,-417.92429561620963,-417.92429561620963
-413.24079615167847,-413.24079615167847,-413.24079615167847,-413.24079615167847,-413.24079615167847,-413.24079615167847
-408.1481135203593,-408.1481135203593,-408.1481135203593,-408.1481135203593,-408.1481135203593,-408.1481135203593
-402.6353895328707,-402.6353895328707,-402.6353895328707,-402.6353895328707,-402.6353895328707,-402.6353895328707
-396.69369163212986,-396.69369163212986,-396.69369163212986,-396.69369163212986,-396.69369163212986,-396.69369163212986
-390.3160498189293,-390.3160498189293,-390.3160498189293,-390.3160498189293,-390.3160498189293,-390.3160498189293
-383.49748592156857,-383.49748592156857,-383.49748592156857,-383.49748592156857,-383.49748592156857,-383.49748592156857
-376.2350351142273,-376.2350351142273,-376.2350351142273,-376.2350351142273,-376.2350351142273,-376.2350351142273
-368.5277596177122,-368.5277596177122,-368.5277596177122,-368.5277596177122,-368.5277596177122,-368.5277596177122
-360.3767545453844,-360.3767545453844,-360.3767545453844,-360.3767545453844,-360.3767545453844,-360.3767545453844
-351.78514588634175,-351.78514588634175,-351.78514588634175,-351.78514588634175,-351.78514588634175,-351.78514588634175
-342.75808064720354,-342.75808064720354,-342.75808064720354,-342.75808064720354,-342.75808064720354,-342.75808064720354
-333.3027092029968,-333.3027092029968,-333.3027092029968,-333.3027092029968,-333.3027092029968,-333.3027092029968
-323.4281599365991,-323.4281599365991,-323.4281599365991,-323.4281599365991,-323.4281599365991,-323.4281599365991
-313.1455062747888,-313.1455062747888,-313.1455062747888,-313.1455062747888,-313.1455062747888,-313.1455062747888
-302.46772625717324,-302.46772625717324,-302.46772625717324,-302.46772625717324,-302.46772625717324,-302.46772625717324
-291.4096548019007,-291.4096548019007,-291.4096548019007,-291.4096548019007,-291.4096548019007,-291.4096548019007
-279.98792885910314,-279.98792885910314,-279.98792885910314,-279.98792885910314,-279.98792885910314,-279.98792885910314
-268.2209256693145,-268.2209256693145,-268.2209256693145,-268.2209256693145,-268.2209256693145,-268.2209256693145
-256.1286943695753,-256.1286943695753,-256.1286943695753,-256.1286943695753,-256.1286943695753,-256.1286943695753
-243.73288121448905,-243.73288121448905,-243.73288121448905,-243.73288121448905,-243.73288121448905,-243.73288121448905
-231.05664870303735,-231.05664870303735,-231.05664870303735,-231.05664870303735,-231.05664870303735,-231.05664870303735
-218.1245889244119,-218.1245889244119,-218.1245889244119,-218.1245889244119,-218.1245889244119,-218.1245889244119
-204.96263145738175,-204.96263145738175,-204.96263145738175,-204.96263145738175,-204.96263145738175,-204.96263145738175
-191.5979461777456,-191.5979461777456,-191.5979461777456,-191.5979461777456,-191.5979461777456,-191.5979461777456
-178.05884134709223,-178.05884134709223,-178.05884134709223,-178.05884134709223,-178.05884134709223,-178.05884134709223
-164.3746573734011,-164.3746573734011,-164.3746573734011,-164.3746573734011,-164.3746573734011,-164.3746573734011
-150.57565664983792,-150.57565664983792,-150.57565664983792,-150.57565664983792,-150.57565664983792,-150.57565664983792
-136.6929098924334,-136.6929098924334,-136.6929098924334,-136.6929098924334,-136.6929098924334,-136.6929098924334
-122.75817941007315,-122.75817941007315,-122.75817941007315,-122.75817941007315,-122.75817941007315,-122.75817941007315
-108.80379975138501,-108.80379975138501,-108.80379975138501,-108.80379975138501,-108.80379975138501,-108.80379975138501
-94.86255618257658,-94.86255618257658,-94.86255618257658,-94.86255618257658,-94.86255618257658,-94.86255618257658
-80.96756145808631,-80.96756145808631,-80.96756145808631,-80.96756145808631,-80.96756145808631,-80.96756145808631
-67.15213135199491,-67.15213135199491,-67.15213135199491,-67.15213135199491,-67.15213135199491,-67.15213135199491
-53.44965942248056,-53.44965942248056,-53.44965942248056,-53.44965942248056,-53.44965942248056,-53.44965942248056
-39.893491484200304,-39.893491484200304,-39.893491484200304,-39.893491484200304,-39.893491484200304,-39.893491484200304
-26.51680026430536,-26.51680026430536,-26.51680026430536,-26.51680026430536,-26.51680026430536,-26.51680026430536
-13.35246071687024,-13.35246071687024,-13.35246071687024,-13.35246071687024,-13.35246071687024,-13.35246071687024
-0.43292646780835753,-0.43292646780835753,-0.43292646780835753,-0.43292646780835753,-0.43292646780835753,-0.43292646780835753
12.209892142082097,12.209892142082097,12.209892142082097,12.209892142082097,12.209892142082097,12.209892142082097
24.544747954490525,24.544747954490525,24.544747954490525,24.544747954490525,24.544747954490525,24.544747954490525
36.54117437781702,36.54117437781702,36.54117437781702,36.54117437781702,36.54117437781702,36.54117437781702
48.1695998142375,48.1695998142375,48.1695998142375,48.1695998142375,48.1695998142375,48.1695998142375
59.401458696840145,59.401458696840145,59.401458696840145,59.401458696840145,59.401458696840145,59.401458696840145
70.20929871684953,70.20929871684953,70.20929871684953,70.20929871684953,70.20929871684953,70.20929871684953
80.56688383535922,80.56688383535922,80.56688383535922,80.56688383535922,80.56688383535922,80.56688383535922
90.44929268984205,90.44929268984205,90.44929268984205,90.44929268984205,90.44929268984205,90.44929268984205
99.83301202305307,99.83301202305307,99.83301202305307,99.83301202305307,99.83301202305307,99.83301202305307
108.69602478062373,108.69602478062373,108.69602478062373,108.69602478062373,108.69602478062373,108.69602478062373
117.01789254366773,117.01789254366773,117.01789254366773,117.01789254366773,117.01789254366773,117.01789254366773
124.77983198396686,124.77983198396686,124.77983198396686,124.77983198396686,124.77983198396686,124.77983198396686
131.964785051714,131.964785051714,131.964785051714,131.964785051714,131.964785051714,131.964785051714
138.55748262928125,138.55748262928125,138.55748262928125,138.55748262928125,138.55748262928125,138.55748262928125
144.5445014089516,144.5445014089516,144.5445014089516,144.5445014089516,144.5445014089516,144.5445014089516
149.9143137779351,149.9143137779351,149.9143137779351,149.9143137779351,149.9143137779351,149.9143137779351
154.65733052017245,154.65733052017245,154.65733052017245,154.65733052017245,154.65733052017245,154.65733052017245
